quorum_check_enabled,ongaro_lease_enabled,leaseguard_enabled,inherit_lease_enabled,defer_commit_enabled,end_ts,writes,reads
False,False,True,True,True,1485551,0,1
False,False,True,True,True,1485828,0,1
False,False,True,True,True,1486025,0,1
False,False,True,True,True,1486787,0,1
False,False,True,True,True,1487147,0,1
False,False,True,True,True,1488280,0,1
False,False,True,True,True,1488349,0,1
False,False,True,True,True,1489200,0,1
False,False,True,True,True,1489264,0,1
False,False,True,True,True,1490348,0,1
False,False,True,True,True,1490375,0,1
False,False,True,True,True,1490603,0,1
False,False,True,True,True,1490933,0,1
False,False,True,True,True,1491350,0,1
False,False,True,True,True,1492187,0,1
False,False,True,True,True,1492306,0,1
False,False,True,True,True,1493390,0,1
False,False,True,True,True,1493900,0,1
False,False,True,True,True,1494048,0,1
False,False,True,True,True,1494874,0,1
False,False,True,True,True,1494893,0,1
False,False,True,True,True,1495357,0,1
False,False,True,True,True,1495490,0,1
False,False,True,True,True,1495790,0,1
False,False,True,True,True,1496028,0,1
False,False,True,True,True,1496620,0,1
False,False,True,True,True,1497879,0,1
False,False,True,True,True,1498076,0,1
False,False,True,True,True,1498497,0,1
False,False,True,True,True,1499047,0,1
False,False,True,True,True,1499350,1,0
False,False,True,True,True,1499350,1,0
False,False,True,True,True,1499350,1,0
False,False,True,True,True,1499350,1,0
False,False,True,True,True,1499350,1,0
False,False,True,True,True,1499350,1,0
False,False,True,True,True,1499350,1,0
False,False,True,True,True,1499350,1,0
False,False,True,True,True,1499350,1,0
False,False,True,True,True,1499350,1,0
False,False,True,True,True,1499350,1,0
False,False,True,True,True,1499350,1,0
False,False,True,True,True,1499350,1,0
False,False,True,True,True,1499350,1,0
False,False,True,True,True,1499350,1,0
False,False,True,True,True,1499350,1,0
False,False,True,True,True,1499350,1,0
False,False,True,True,True,1499350,1,0
False,False,True,True,True,1499350,1,0
False,False,True,True,True,1499350,1,0
False,False,True,True,True,1499350,1,0
False,False,True,True,True,1499350,1,0
False,False,True,True,True,1499350,1,0
False,False,True,True,True,1499350,1,0
False,False,True,True,True,1499350,1,0
False,False,True,True,True,1499350,1,0
False,False,True,True,True,1499350,1,0
False,False,True,True,True,1499350,1,0
False,False,True,True,True,1499350,1,0
False,False,True,True,True,1499350,1,0
False,False,True,True,True,1499350,1,0
False,False,True,True,True,1499351,1,0
False,False,True,True,True,1499351,1,0
False,False,True,True,True,1499351,1,0
False,False,True,True,True,1499351,1,0
False,False,True,True,True,1499351,1,0
False,False,True,True,True,1499351,1,0
False,False,True,True,True,1499351,1,0
False,False,True,True,True,1499351,1,0
False,False,True,True,True,1499351,1,0
False,False,True,True,True,1499351,1,0
False,False,True,True,True,1499351,1,0
False,False,True,True,True,1499351,1,0
False,False,True,True,True,1499351,1,0
False,False,True,True,True,1499351,1,0
False,False,True,True,True,1499351,1,0
False,False,True,True,True,1499351,1,0
False,False,True,True,True,1499351,1,0
False,False,True,True,True,1499351,1,0
False,False,True,True,True,1499351,1,0
False,False,True,True,True,1499351,1,0
False,False,True,True,True,1499351,1,0
False,False,True,True,True,1499351,1,0
False,False,True,True,True,1499351,1,0
False,False,True,True,True,1499351,1,0
False,False,True,True,True,1499351,1,0
False,False,True,True,True,1499351,1,0
False,False,True,True,True,1499351,1,0
False,False,True,True,True,1499351,1,0
False,False,True,True,True,1499351,1,0
False,False,True,True,True,1499351,1,0
False,False,True,True,True,1499351,1,0
False,False,True,True,True,1499351,1,0
False,False,True,True,True,1499351,1,0
False,False,True,True,True,1499351,1,0
False,False,True,True,True,1499351,1,0
False,False,True,True,True,1499351,1,0
False,False,True,True,True,1499351,1,0
False,False,True,True,True,1499351,1,0
False,False,True,True,True,1499351,1,0
False,False,True,True,True,1499351,1,0
False,False,True,True,True,1499351,1,0
False,False,True,True,True,1499351,1,0
False,False,True,True,True,1499351,1,0
False,False,True,True,True,1499351,1,0
False,False,True,True,True,1499351,1,0
False,False,True,True,True,1499351,1,0
False,False,True,True,True,1499351,1,0
False,False,True,True,True,1499351,1,0
False,False,True,True,True,1499351,1,0
False,False,True,True,True,1499351,1,0
False,False,True,True,True,1499351,1,0
False,False,True,True,True,1499351,1,0
False,False,True,True,True,1499351,1,0
False,False,True,True,True,1499351,1,0
False,False,True,True,True,1499352,1,0
False,False,True,True,True,1499352,1,0
False,False,True,True,True,1499352,1,0
False,False,True,True,True,1499352,1,0
False,False,True,True,True,1499352,1,0
False,False,True,True,True,1499352,1,0
False,False,True,True,True,1499352,1,0
False,False,True,True,True,1499352,1,0
False,False,True,True,True,1499352,1,0
False,False,True,True,True,1499352,1,0
False,False,True,True,True,1499352,1,0
False,False,True,True,True,1499352,1,0
False,False,True,True,True,1499352,1,0
False,False,True,True,True,1499352,1,0
False,False,True,True,True,1499352,1,0
False,False,True,True,True,1499352,1,0
False,False,True,True,True,1499352,1,0
False,False,True,True,True,1499352,1,0
False,False,True,True,True,1499352,1,0
False,False,True,True,True,1499352,1,0
False,False,True,True,True,1499352,1,0
False,False,True,True,True,1499352,1,0
False,False,True,True,True,1499352,1,0
False,False,True,True,True,1499352,1,0
False,False,True,True,True,1499352,1,0
False,False,True,True,True,1499352,1,0
False,False,True,True,True,1499352,1,0
False,False,True,True,True,1499352,1,0
False,False,True,True,True,1499352,1,0
False,False,True,True,True,1499352,1,0
False,False,True,True,True,1499352,1,0
False,False,True,True,True,1499352,1,0
False,False,True,True,True,1499352,1,0
False,False,True,True,True,1499352,1,0
False,False,True,True,True,1499352,1,0
False,False,True,True,True,1499352,1,0
False,False,True,True,True,1499352,1,0
False,False,True,True,True,1499352,1,0
False,False,True,True,True,1499352,1,0
False,False,True,True,True,1499352,1,0
False,False,True,True,True,1499352,1,0
False,False,True,True,True,1499352,1,0
False,False,True,True,True,1499352,1,0
False,False,True,True,True,1499352,1,0
False,False,True,True,True,1499352,1,0
False,False,True,True,True,1499352,1,0
False,False,True,True,True,1499352,1,0
False,False,True,True,True,1499352,1,0
False,False,True,True,True,1499352,1,0
False,False,True,True,True,1499352,1,0
False,False,True,True,True,1499352,1,0
False,False,True,True,True,1499352,1,0
False,False,True,True,True,1499352,1,0
False,False,True,True,True,1499352,1,0
False,False,True,True,True,1499352,1,0
False,False,True,True,True,1499352,1,0
False,False,True,True,True,1499352,1,0
False,False,True,True,True,1499352,1,0
False,False,True,True,True,1499352,1,0
False,False,True,True,True,1499352,1,0
False,False,True,True,True,1499352,1,0
False,False,True,True,True,1499352,1,0
False,False,True,True,True,1499352,1,0
False,False,True,True,True,1499352,1,0
False,False,True,True,True,1499352,1,0
False,False,True,True,True,1499352,1,0
False,False,True,True,True,1499352,1,0
False,False,True,True,True,1499353,1,0
False,False,True,True,True,1499353,1,0
False,False,True,True,True,1499353,1,0
False,False,True,True,True,1499353,1,0
False,False,True,True,True,1499353,1,0
False,False,True,True,True,1499353,1,0
False,False,True,True,True,1499353,1,0
False,False,True,True,True,1499353,1,0
False,False,True,True,True,1499353,1,0
False,False,True,True,True,1499353,1,0
False,False,True,True,True,1499353,1,0
False,False,True,True,True,1499353,1,0
False,False,True,True,True,1499353,1,0
False,False,True,True,True,1499353,1,0
False,False,True,True,True,1499353,1,0
False,False,True,True,True,1499353,1,0
False,False,True,True,True,1499353,1,0
False,False,True,True,True,1499353,1,0
False,False,True,True,True,1499353,1,0
False,False,True,True,True,1499353,1,0
False,False,True,True,True,1499353,1,0
False,False,True,True,True,1499353,1,0
False,False,True,True,True,1499353,1,0
False,False,True,True,True,1499353,1,0
False,False,True,True,True,1499353,1,0
False,False,True,True,True,1499353,1,0
False,False,True,True,True,1499353,1,0
False,False,True,True,True,1499353,1,0
False,False,True,True,True,1499353,1,0
False,False,True,True,True,1499353,1,0
False,False,True,True,True,1499353,1,0
False,False,True,True,True,1499353,1,0
False,False,True,True,True,1499353,1,0
False,False,True,True,True,1499353,1,0
False,False,True,True,True,1499353,1,0
False,False,True,True,True,1499353,1,0
False,False,True,True,True,1499353,1,0
False,False,True,True,True,1499353,1,0
False,False,True,True,True,1499353,1,0
False,False,True,True,True,1499353,1,0
False,False,True,True,True,1499353,1,0
False,False,True,True,True,1499353,1,0
False,False,True,True,True,1499353,1,0
False,False,True,True,True,1499353,1,0
False,False,True,True,True,1499353,1,0
False,False,True,True,True,1499353,1,0
False,False,True,True,True,1499353,1,0
False,False,True,True,True,1499353,1,0
False,False,True,True,True,1499353,1,0
False,False,True,True,True,1499354,1,0
False,False,True,True,True,1499354,1,0
False,False,True,True,True,1499354,1,0
False,False,True,True,True,1499354,1,0
False,False,True,True,True,1499354,1,0
False,False,True,True,True,1499354,1,0
False,False,True,True,True,1499354,1,0
False,False,True,True,True,1499354,1,0
False,False,True,True,True,1499354,1,0
False,False,True,True,True,1499354,1,0
False,False,True,True,True,1499354,1,0
False,False,True,True,True,1499354,1,0
False,False,True,True,True,1499354,1,0
False,False,True,True,True,1499354,1,0
False,False,True,True,True,1499354,1,0
False,False,True,True,True,1499354,1,0
False,False,True,True,True,1499354,1,0
False,False,True,True,True,1499354,1,0
False,False,True,True,True,1499354,1,0
False,False,True,True,True,1499354,1,0
False,False,True,True,True,1499354,1,0
False,False,True,True,True,1499354,1,0
False,False,True,True,True,1499354,1,0
False,False,True,True,True,1499354,1,0
False,False,True,True,True,1499354,1,0
False,False,True,True,True,1499354,1,0
False,False,True,True,True,1499354,1,0
False,False,True,True,True,1499354,1,0
False,False,True,True,True,1499354,1,0
False,False,True,True,True,1499354,1,0
False,False,True,True,True,1499354,1,0
False,False,True,True,True,1499354,1,0
False,False,True,True,True,1499354,1,0
False,False,True,True,True,1499354,1,0
False,False,True,True,True,1499354,1,0
False,False,True,True,True,1499354,1,0
False,False,True,True,True,1499354,1,0
False,False,True,True,True,1499354,1,0
False,False,True,True,True,1499354,1,0
False,False,True,True,True,1499354,1,0
False,False,True,True,True,1499354,1,0
False,False,True,True,True,1499354,1,0
False,False,True,True,True,1499354,1,0
False,False,True,True,True,1499354,1,0
False,False,True,True,True,1499354,1,0
False,False,True,True,True,1499354,1,0
False,False,True,True,True,1499354,1,0
False,False,True,True,True,1499354,1,0
False,False,True,True,True,1499354,1,0
False,False,True,True,True,1499354,1,0
False,False,True,True,True,1499354,1,0
False,False,True,True,True,1499354,1,0
False,False,True,True,True,1499354,1,0
False,False,True,True,True,1499355,1,0
False,False,True,True,True,1499355,1,0
False,False,True,True,True,1499355,1,0
False,False,True,True,True,1499355,1,0
False,False,True,True,True,1499355,1,0
False,False,True,True,True,1499355,1,0
False,False,True,True,True,1499355,1,0
False,False,True,True,True,1499355,1,0
False,False,True,True,True,1499355,1,0
False,False,True,True,True,1499355,1,0
False,False,True,True,True,1499355,1,0
False,False,True,True,True,1499355,1,0
False,False,True,True,True,1499355,1,0
False,False,True,True,True,1499355,1,0
False,False,True,True,True,1499355,1,0
False,False,True,True,True,1499355,1,0
False,False,True,True,True,1499355,1,0
False,False,True,True,True,1499355,1,0
False,False,True,True,True,1499355,1,0
False,False,True,True,True,1499355,1,0
False,False,True,True,True,1499355,1,0
False,False,True,True,True,1499355,1,0
False,False,True,True,True,1499355,1,0
False,False,True,True,True,1499355,1,0
False,False,True,True,True,1499355,1,0
False,False,True,True,True,1499355,1,0
False,False,True,True,True,1499355,1,0
False,False,True,True,True,1499355,1,0
False,False,True,True,True,1499355,1,0
False,False,True,True,True,1499355,1,0
False,False,True,True,True,1499355,1,0
False,False,True,True,True,1499355,1,0
False,False,True,True,True,1499355,1,0
False,False,True,True,True,1499355,1,0
False,False,True,True,True,1499355,1,0
False,False,True,True,True,1499355,1,0
False,False,True,True,True,1499355,1,0
False,False,True,True,True,1499355,1,0
False,False,True,True,True,1499355,1,0
False,False,True,True,True,1499355,1,0
False,False,True,True,True,1499355,1,0
False,False,True,True,True,1499355,1,0
False,False,True,True,True,1499355,1,0
False,False,True,True,True,1499355,1,0
False,False,True,True,True,1499355,1,0
False,False,True,True,True,1499355,1,0
False,False,True,True,True,1499355,1,0
False,False,True,True,True,1499355,1,0
False,False,True,True,True,1499355,1,0
False,False,True,True,True,1499355,1,0
False,False,True,True,True,1499355,1,0
False,False,True,True,True,1499355,1,0
False,False,True,True,True,1499355,1,0
False,False,True,True,True,1499355,1,0
False,False,True,True,True,1499355,1,0
False,False,True,True,True,1499355,1,0
False,False,True,True,True,1499355,1,0
False,False,True,True,True,1499356,1,0
False,False,True,True,True,1499356,1,0
False,False,True,True,True,1499356,1,0
False,False,True,True,True,1499356,1,0
False,False,True,True,True,1499356,1,0
False,False,True,True,True,1499356,1,0
False,False,True,True,True,1499356,1,0
False,False,True,True,True,1499356,1,0
False,False,True,True,True,1499356,1,0
False,False,True,True,True,1499356,1,0
False,False,True,True,True,1499356,1,0
False,False,True,True,True,1499356,1,0
False,False,True,True,True,1499356,1,0
False,False,True,True,True,1499356,1,0
False,False,True,True,True,1499356,1,0
False,False,True,True,True,1499356,1,0
False,False,True,True,True,1499356,1,0
False,False,True,True,True,1499356,1,0
False,False,True,True,True,1499356,1,0
False,False,True,True,True,1499356,1,0
False,False,True,True,True,1499356,1,0
False,False,True,True,True,1499356,1,0
False,False,True,True,True,1499356,1,0
False,False,True,True,True,1499356,1,0
False,False,True,True,True,1499356,1,0
False,False,True,True,True,1499356,1,0
False,False,True,True,True,1499356,1,0
False,False,True,True,True,1499356,1,0
False,False,True,True,True,1499356,1,0
False,False,True,True,True,1499356,1,0
False,False,True,True,True,1499356,1,0
False,False,True,True,True,1499356,1,0
False,False,True,True,True,1499356,1,0
False,False,True,True,True,1499356,1,0
False,False,True,True,True,1499356,1,0
False,False,True,True,True,1499356,1,0
False,False,True,True,True,1499356,1,0
False,False,True,True,True,1499356,1,0
False,False,True,True,True,1499356,1,0
